PAYERGROUPCODE,STATECODE,MONTHUID,PMPM,PMPM_FORECAST,PMPM_FORECAST_LOWER,PMPM_FORECAST_UPPER,PMPM_FORECAST_MAE,MODEL
Medicare,NY,2019-02,528.713643378,577.7826941,548.215411698,610.963601508,51.508591874,PROPHET
Medicare,NY,2019-03,585.581691502,572.760020476,541.666767659,603.584989947,51.508591874,PROPHET
Medicare,NY,2019-04,591.771041761,567.199203202,536.382652536,598.418784917,51.508591874,PROPHET
Medicare,NY,2019-05,586.931257508,561.817767121,531.796545185,593.795028519,51.508591874,PROPHET
Medicare,NY,2019-06,538.811714087,556.256878107,526.870466705,587.742049935,51.508591874,PROPHET
Medicare,NY,2019-07,566.267251603,550.875372611,520.91293709,582.446937154,51.508591874,PROPHET
Medicare,NY,2019-08,563.612362947,545.314483141,514.716747127,573.861402512,51.508591874,PROPHET
Medicare,NY,2019-09,551.266689201,539.753593665,510.560961167,570.589063339,51.508591874,PROPHET
Medicare,NY,2019-10,549.184122356,534.372087727,503.526927461,563.370694763,51.508591874,PROPHET
Medicare,NY,2019-11,487.022617862,528.811198258,499.828614247,557.428680056,51.508591874,PROPHET
Medicare,NY,2019-12,513.651574773,523.429692321,493.255203681,553.049903135,51.508591874,PROPHET
Medicare,NY,2020-01,,517.868802852,487.364621444,549.231289845,51.508591874,PROPHET
Medicare,NY,2020-02,,512.307913383,482.466164444,541.066716766,51.508591874,PROPHET
Medicare,OH,2019-01,423.443136597,453.441657247,393.426761558,513.079788481,135.509724336,PROPHET
Medicare,OH,2019-02,404.851116367,441.50246321,383.193850432,502.498555608,135.509724336,PROPHET
Medicare,OH,2019-03,426.620917033,430.718675038,375.244067155,487.860473743,135.509724336,PROPHET
Medicare,OH,2019-04,410.27988593,418.779480957,363.305102013,478.144518656,135.509724336,PROPHET
Medicare,OH,2019-05,455.815098706,407.225422152,351.439022397,467.826496931,135.509724336,PROPHET
Medicare,OH,2019-06,406.029231403,395.286228015,337.925520585,457.46345938,135.509724336,PROPHET
Medicare,OH,2019-07,403.122100078,383.732169177,321.26269101,442.852533093,135.509724336,PROPHET
Medicare,OH,2019-08,440.476674017,371.79297501,317.316365867,431.228315533,135.509724336,PROPHET
Medicare,OH,2019-09,396.991204614,359.853780841,301.230279876,414.646713295,135.509724336,PROPHET
Medicare,OH,2019-10,362.00009956,348.29972194,288.962024569,407.240057665,135.509724336,PROPHET
Medicare,OH,2019-11,220.183750024,336.360527742,277.369139208,386.620961537,135.509724336,PROPHET
Medicare,OH,2019-12,322.913681626,324.806468841,267.50986776,390.109537084,135.509724336,PROPHET
Medicare,OH,2020-01,,312.867274643,253.238502088,373.579850596,135.509724336,PROPHET
Medicare,OH,2020-02,,300.928080445,242.001761879,360.046001253,135.509724336,PROPHET
Medicare,OK,2019-01,586.910500695,667.289349503,533.069018707,798.201296369,180.212658132,PROPHET
Medicare,OK,2019-02,750.521690341,642.818953352,502.811139009,772.167178281,180.212658132,PROPHET
Medicare,OK,2019-03,544.202956909,620.71666006,479.853277284,743.798629342,180.212658132,PROPHET
Medicare,OK,2019-04,743.602585139,596.246263909,462.798930738,723.480248959,180.212658132,PROPHET
Medicare,OK,2019-05,478.6029374,572.565235392,426.449127031,710.817177301,180.212658132,PROPHET
Medicare,OK,2019-06,471.943649755,548.094839244,412.971140383,683.417489669,180.212658132,PROPHET
Medicare,OK,2019-07,568.460255183,524.413810716,388.787348781,655.458464948,180.212658132,PROPHET
Medicare,OK,2019-08,447.101772806,499.943414559,367.413497247,632.077362182,180.212658132,PROPHET
Medicare,OK,2019-09,496.437191011,475.473018414,342.453662635,604.99407622,180.212658132,PROPHET
Medicare,OK,2019-10,686.613941748,451.791989856,316.305059962,591.010012555,180.212658132,PROPHET
Medicare,OK,2019-11,330.820940695,427.32159368,292.054394285,556.673716686,180.212658132,PROPHET
Medicare,OK,2019-12,326.484586957,403.640565122,264.327611394,541.874280924,180.212658132,PROPHET
Medicare,OK,2020-01,,379.170168946,241.138281372,522.117854349,180.212658132,PROPHET
Medicare,OK,2020-02,,354.69977277,216.868508296,493.176465125,180.212658132,PROPHET
Medicare,OR,2019-01,583.838591861,512.142417192,445.313161141,578.88291958,4.860557908,PROPHET
Medicare,OR,2019-02,404.874069849,505.427930811,439.564095146,568.609663215,4.860557908,PROPHET
Medicare,OR,2019-03,586.550460724,499.363233434,434.407310637,569.084594593,4.860557908,PROPHET
Medicare,OR,2019-04,498.088448671,492.648747043,428.658086251,559.054359038,4.860557908,PROPHET
Medicare,OR,2019-05,447.010544401,486.150856977,416.556751609,551.680595507,4.860557908,PROPHET
Medicare,OR,2019-06,409.421695883,479.43637059,416.724398246,547.742297069,4.860557908,PROPHET
Medicare,OR,2019-07,468.147755204,472.938480529,405.377703321,539.863913826,4.860557908,PROPHET
Medicare,OR,2019-08,473.064834056,466.22399414,397.170970607,531.632800128,4.860557908,PROPHET
Medicare,OR,2019-09,446.995366368,459.509507758,395.233772705,532.115872005,4.860557908,PROPHET
Medicare,OR,2019-10,514.086445316,453.011617695,384.740802283,519.783110477,4.860557908,PROPHET
Medicare,OR,2019-11,439.159498641,446.297131296,379.360773299,510.871066852,4.860557908,PROPHET
Medicare,OR,2019-12,442.00038318,439.799241233,373.230191655,503.479869128,4.860557908,PROPHET
Medicare,OR,2020-01,,433.084754835,364.307212895,500.215197414,4.860557908,PROPHET
Medicare,OR,2020-02,,426.370268436,356.98897807,496.208544386,4.860557908,PROPHET
Medicare,PA,2019-01,474.376536506,484.220943261,463.883774216,507.038453821,30.720202487,PROPHET
Medicare,PA,2019-02,455.223575299,482.646086707,459.581466819,504.111530829,30.720202487,PROPHET
Medicare,PA,2019-03,491.840139366,481.223636066,460.252132884,502.516638489,30.720202487,PROPHET
Medicare,PA,2019-04,497.451400727,479.648780196,458.126337716,499.187350393,30.720202487,PROPHET
Medicare,PA,2019-05,495.268667113,478.124724828,456.396054304,498.168592116,30.720202487,PROPHET
Medicare,PA,2019-06,466.858007813,476.549867798,454.338787438,496.880624887,30.720202487,PROPHET
Medicare,PA,2019-07,473.214009298,475.025811557,452.885794087,496.255294513,30.720202487,PROPHET
Medicare,PA,2019-08,488.138225199,473.450951647,451.927084764,494.202665851,30.720202487,PROPHET
Medicare,PA,2019-09,466.557922967,471.874619475,451.622287471,493.591744269,30.720202487,PROPHET
Medicare,PA,2019-10,492.644978553,470.349135295,450.962364028,492.156786194,30.720202487,PROPHET
Medicare,PA,2019-11,470.679728188,468.772801642,446.536246674,490.621669238,30.720202487,PROPHET
Medicare,PA,2019-12,436.882458011,467.247317461,445.061703505,489.3959448,30.720202487,PROPHET
Medicare,PA,2020-01,,465.670983808,445.214434439,486.792964547,30.720202487,PROPHET
Medicare,PA,2020-02,,464.094650155,443.713229106,486.062095873,30.720202487,PROPHET
Medicare,PR,2019-01,397.783928571,327.606912065,230.114592687,429.362966672,155.602614717,PROPHET
Medicare,PR,2019-02,328.157563025,328.567340646,230.913436173,426.231132662,155.602614717,PROPHET
Medicare,PR,2019-03,317.627869565,329.434824528,240.555812153,426.2795943,155.602614717,PROPHET
Medicare,PR,2019-04,332.024608295,330.395253118,234.538006739,427.122997345,155.602614717,PROPHET
Medicare,PR,2019-05,404.757442922,331.324700144,239.981509995,432.403018965,155.602614717,PROPHET
Medicare,PR,2019-06,193.261553398,332.285128741,236.588265443,429.661383414,155.602614717,PROPHET
Medicare,PR,2019-07,329.265179487,333.214575773,226.179576612,428.492474176,155.602614717,PROPHET
Medicare,PR,2019-08,318.066878307,334.175004377,238.929864446,437.048737031,155.602614717,PROPHET
Medicare,PR,2019-09,198.586514286,335.135432979,232.168163424,428.406371912,155.602614717,PROPHET
Medicare,PR,2019-10,346.871710526,336.064880014,240.629541607,426.090357232,155.602614717,PROPHET
Medicare,PR,2019-11,469.609103448,337.025308617,234.861836299,424.334505824,155.602614717,PROPHET
Medicare,PR,2019-12,358.868503937,337.954755652,239.275990811,432.527782999,155.602614717,PROPHET
Medicare,PR,2020-01,,338.915184255,242.730679866,439.510954193,155.602614717,PROPHET
Medicare,PR,2020-02,,339.875612858,244.042505879,434.759842502,155.602614717,PROPHET
Medicare,RI,2019-01,561.969700214,671.779871153,487.434240149,851.869498404,275.585332931,PROPHET
Medicare,RI,2019-02,603.850194004,695.304749212,503.170892337,897.494671011,275.585332931,PROPHET
Medicare,RI,2019-03,678.125573333,716.553026153,528.168663614,898.570159375,275.585332931,PROPHET
Medicare,RI,2019-04,729.637821522,740.077904209,552.747369437,943.391461007,275.585332931,PROPHET
Medicare,RI,2019-05,1051.858493274,762.843915224,567.405103639,957.014390016,275.585332931,PROPHET
Medicare,RI,2019-06,628.658306011,786.368793274,598.562975067,977.189030543,275.585332931,PROPHET
Medicare,RI,2019-07,1072.180682028,809.134804285,612.088034663,1010.427216628,275.585332931,PROPHET
Medicare,RI,2019-08,837.947306968,832.659682338,644.613587739,1024.452649797,275.585332931,PROPHET
Medicare,RI,2019-09,807.466453155,856.184560406,656.87043533,1044.657408445,275.585332931,PROPHET
Medicare,RI,2019-10,1037.730172414,878.950571434,692.164730038,1066.385975624,275.585332931,PROPHET
Medicare,RI,2019-11,835.417184685,902.475449496,708.14383845,1101.531392466,275.585332931,PROPHET
Medicare,RI,2019-12,732.401649718,925.241460523,734.340339604,1117.627737503,275.585332931,PROPHET
Medicare,RI,2020-01,,948.766338585,749.723523233,1144.778563214,275.585332931,PROPHET
Medicare,RI,2020-02,,972.291216647,776.018400811,1160.052389773,275.585332931,PROPHET
Medicare,SC,2019-01,408.025031193,409.433384031,382.396487773,436.291384422,45.765558192,PROPHET
Medicare,SC,2019-02,390.08797477,406.08072458,378.773713043,433.310533381,45.765558192,PROPHET
Medicare,SC,2019-03,409.402822389,403.052516041,375.522052719,430.644004064,45.765558192,PROPHET
Medicare,SC,2019-04,405.620859878,399.699856587,370.714822338,429.062761753,45.765558192,PROPHET
Medicare,SC,2019-05,409.189209505,396.455347438,367.977220796,422.862207711,45.765558192,PROPHET
Medicare,SC,2019-06,363.838634536,393.102687983,362.47270495,420.460524484,45.765558192,PROPHET
Medicare,SC,2019-07,395.616578515,389.858178834,363.699249959,418.943798194,45.765558192,PROPHET
Medicare,SC,2019-08,405.617751366,386.50551938,357.844812001,414.357273941,45.765558192,PROPHET
Medicare,SC,2019-09,402.46362955,383.152830773,355.734220887,410.625809048,45.765558192,PROPHET
Medicare,SC,2019-10,403.592711781,379.908293409,349.897067333,410.79689588,45.765558192,PROPHET
Medicare,SC,2019-11,321.22227836,376.5556048,348.443350226,405.820942055,45.765558192,PROPHET
Medicare,SC,2019-12,382.312666268,373.311067435,345.411384226,401.179969309,45.765558192,PROPHET
Medicare,SC,2020-01,,369.958378826,341.351493197,397.075154412,45.765558192,PROPHET
Medicare,SC,2020-02,,366.605690216,339.186719536,391.16912185,45.765558192,PROPHET
Medicare,SD,2019-01,567.203943662,594.499183442,385.872631395,803.610268367,356.354434537,PROPHET
Medicare,SD,2019-02,880.249014085,567.095873004,364.5194481,781.712325296,356.354434537,PROPHET
Medicare,SD,2019-03,427.558285714,542.344495848,328.980183402,752.435548013,356.354434537,PROPHET
Medicare,SD,2019-04,676.633098592,514.941185426,312.965329361,727.073662445,356.354434537,PROPHET
Medicare,SD,2019-05,293.979859155,488.421852774,281.34341296,694.766115967,356.354434537,PROPHET
Medicare,SD,2019-06,468.594189189,461.018542383,259.54575436,680.312323439,356.354434537,PROPHET
Medicare,SD,2019-07,175.1693,434.499209779,232.75172338,643.979180713,356.354434537,PROPHET
Medicare,SD,2019-08,390.681290323,407.095899433,208.421938363,608.371525196,356.354434537,PROPHET
Medicare,SD,2019-09,259.846989247,379.692589098,159.543289822,600.089356196,356.354434537,PROPHET
Medicare,SD,2019-10,268.811444444,353.173256521,160.683293892,578.535439243,356.354434537,PROPHET
Medicare,SD,2019-11,522.765185185,325.769946192,134.869250173,545.59855085,356.354434537,PROPHET
Medicare,SD,2019-12,451.465810811,299.250613616,95.329784575,495.681934908,356.354434537,PROPHET
Medicare,SD,2020-01,,271.847303287,82.304797417,500.571915113,356.354434537,PROPHET
Medicare,SD,2020-02,,244.443992958,36.07288977,442.476618161,356.354434537,PROPHET
Medicare,TN,2019-01,343.405740659,355.936972434,333.776685951,376.560341505,25.128781912,PROPHET
Medicare,TN,2019-02,345.392590986,358.749965947,338.739378362,380.138197073,25.128781912,PROPHET
Medicare,TN,2019-03,351.73978102,361.290734277,338.406612187,381.568490406,25.128781912,PROPHET
Medicare,TN,2019-04,402.25994068,364.103727751,342.215026488,387.669797095,25.128781912,PROPHET
Medicare,TN,2019-05,384.080306534,366.825979482,344.154860762,388.381886287,25.128781912,PROPHET
Medicare,TN,2019-06,347.126129244,369.637678128,347.474919999,391.350266576,25.128781912,PROPHET
Medicare,TN,2019-07,377.657034948,372.358676816,349.609580591,393.579764533,25.128781912,PROPHET
Medicare,TN,2019-08,381.088766575,375.170375423,353.709693585,396.834039929,25.128781912,PROPHET
Medicare,TN,2019-09,379.911471574,377.982062529,354.909532502,399.057393781,25.128781912,PROPHET
Medicare,TN,2019-10,394.931371006,380.70305002,358.758552349,401.136279505,25.128781912,PROPHET
Medicare,TN,2019-11,363.984266263,383.514737095,362.466135346,404.743237577,25.128781912,PROPHET
Medicare,TN,2019-12,380.972763328,386.235724586,366.113331008,407.589853833,25.128781912,PROPHET
Medicare,TN,2020-01,,389.04741166,366.730102591,409.815531578,25.128781912,PROPHET
Medicare,TN,2020-02,,391.859098735,369.709132193,412.214504278,25.128781912,PROPHET
Medicare,TX,2019-01,819.246313932,809.355031715,770.791536656,847.793387925,34.029304848,PROPHET
Medicare,TX,2019-02,806.454523654,809.147051915,771.612465356,846.62883302,34.029304848,PROPHET
Medicare,TX,2019-03,810.501671601,808.959199184,770.145434448,845.557808526,34.029304848,PROPHET
Medicare,TX,2019-04,827.51406351,808.751219386,771.543184337,844.672950117,34.029304848,PROPHET
Medicare,TX,2019-05,817.822263687,808.549948589,772.062569497,844.076572843,34.029304848,PROPHET
Medicare,TX,2019-06,737.090945669,808.341968793,771.329604054,844.086581321,34.029304848,PROPHET
Medicare,TX,2019-07,782.950480034,808.140698088,772.00038565,847.885463389,34.029304848,PROPHET
Medicare,TX,2019-08,838.993979441,807.932718402,769.439134015,848.430611423,34.029304848,PROPHET
Medicare,TX,2019-09,819.654442904,807.724738735,770.567977096,844.928752763,34.029304848,PROPHET
Medicare,TX,2019-10,855.545024163,807.523468103,769.990793191,844.60521314,34.029304848,PROPHET
Medicare,TX,2019-11,790.693226797,807.315488449,769.287703984,846.359069143,34.029304848,PROPHET
Medicare,TX,2019-12,790.443106851,807.114217817,769.689351105,845.284978676,34.029304848,PROPHET
Medicare,TX,2020-01,,806.906238163,769.645664832,846.637796283,34.029304848,PROPHET
Medicare,TX,2020-02,,806.69825851,769.926486911,844.394456838,34.029304848,PROPHET
Medicare,UT,2019-01,357.288481438,356.702536752,226.539223517,495.496537316,246.991774823,PROPHET
Medicare,UT,2019-02,366.443742218,346.846228238,220.718145605,482.715027446,246.991774823,PROPHET
Medicare,UT,2019-03,348.201103679,337.943756048,203.676969702,474.100794263,246.991774823,PROPHET
Medicare,UT,2019-04,370.433085335,328.087447564,185.570684456,464.029586828,246.991774823,PROPHET
Medicare,UT,2019-05,335.689196682,318.549084511,190.902358802,455.147554986,246.991774823,PROPHET
Medicare,UT,2019-06,247.94648466,308.692776032,181.89096409,448.805639525,246.991774823,PROPHET
Medicare,UT,2019-07,294.10897763,299.154413,153.438862937,438.829661222,246.991774823,PROPHET
Medicare,UT,2019-08,249.52939541,289.298104545,152.447182112,418.515298726,246.991774823,PROPHET
Medicare,UT,2019-09,342.371416431,279.441796094,141.338120545,416.68053209,246.991774823,PROPHET
Medicare,UT,2019-10,186.853881905,269.903433081,142.149423514,414.06195572,246.991774823,PROPHET
Medicare,UT,2019-11,33.69978556,260.047124635,115.003821992,394.010460729,246.991774823,PROPHET
Medicare,UT,2019-12,512.677123288,250.508761623,118.019357307,388.893701995,246.991774823,PROPHET
Medicare,UT,2020-01,,240.652453177,106.754721347,385.334245809,246.991774823,PROPHET
Medicare,UT,2020-02,,230.796144731,85.327983296,359.639967457,246.991774823,PROPHET
Medicare,Unknown,2019-01,451.776299015,409.359650365,350.354560396,470.149614719,49.849603712,PROPHET
Medicare,Unknown,2019-02,321.49775724,409.863488706,345.38612572,473.128425625,49.849603712,PROPHET
Medicare,Unknown,2019-03,417.569665082,410.318568066,351.05363499,472.147766087,49.849603712,PROPHET
Medicare,Unknown,2019-04,379.818458579,410.822406329,352.365420665,474.723288646,49.849603712,PROPHET
Medicare,Unknown,2019-05,448.426757196,411.309992027,349.264797214,470.869429245,49.849603712,PROPHET
Medicare,Unknown,2019-06,472.492011947,411.813830404,349.509848951,471.380150135,49.849603712,PROPHET
Medicare,Unknown,2019-07,388.620395181,412.301415524,356.815404446,469.736389781,49.849603712,PROPHET
Medicare,Unknown,2019-08,386.498386364,412.80525294,353.51838046,472.078722391,49.849603712,PROPHET
Medicare,Unknown,2019-09,457.342895299,413.309089982,352.013902872,472.941452379,49.849603712,PROPHET
Medicare,Unknown,2019-10,475.18365693,413.796673953,352.413130592,472.862882376,49.849603712,PROPHET
Medicare,Unknown,2019-11,354.428462719,414.300510724,356.493411674,477.499165671,49.849603712,PROPHET
Medicare,Unknown,2019-12,391.705355137,414.788094696,358.458942052,474.511091502,49.849603712,PROPHET
Medicare,Unknown,2020-01,,415.291931466,354.207267416,471.263035598,49.849603712,PROPHET
Medicare,Unknown,2020-02,,415.795768237,355.485760935,469.979636987,49.849603712,PROPHET
Medicare,VA,2019-01,524.156133178,528.868008542,505.799803554,552.248687407,55.635836936,PROPHET
Medicare,VA,2019-02,499.862259904,520.978489514,499.546363352,544.533609378,55.635836936,PROPHET
Medicare,VA,2019-03,527.569890889,513.852472313,489.916721559,537.893738443,55.635836936,PROPHET
Medicare,VA,2019-04,523.295483524,505.962953106,481.148560364,528.851451336,55.635836936,PROPHET
Medicare,VA,2019-05,522.856847229,498.32793444,476.265202638,521.103671987,55.635836936,PROPHET
Medicare,VA,2019-06,458.082568378,490.438415178,468.270275311,513.766504062,55.635836936,PROPHET
