MONTHS,ACTIVE_MEMBERS,STATECODE,LOB
2023-06,291,IN,Commercial
2023-06,67,KS,Commercial
2023-06,353,KY,Commercial
2023-06,153,LA,Commercial
2023-06,115,MA,Commercial
2023-06,174,MD,Commercial
2023-06,25,ME,Commercial
2023-06,268,MI,Commercial
2023-06,73,MN,Commercial
2023-06,79,MO,Commercial
2023-06,112,MS,Commercial
2023-06,10,MT,Commercial
2023-06,726,NC,Commercial
2023-06,11,ND,Commercial
2023-06,18,NE,Commercial
2023-06,45,NH,Commercial
2023-06,349,NJ,Commercial
2023-06,91,NM,Commercial
2023-06,63,NV,Commercial
2023-06,577,NY,Commercial
2023-06,367,OH,Commercial
2023-06,95,OK,Commercial
2023-06,36,OR,Commercial
2023-06,603,PA,Commercial
2023-06,3,PR,Commercial
2023-06,27,RI,Commercial
2023-06,269,SC,Commercial
2023-06,7,SD,Commercial
2023-06,509,TN,Commercial
2023-06,950,TX,Commercial
2023-06,30,UT,Commercial
2023-06,283,VA,Commercial
2023-06,16,VT,Commercial
2023-06,107,WA,Commercial
2023-06,83,WI,Commercial
2023-06,26,WV,Commercial
2023-06,17,WY,Commercial
2023-06,9597,,Commercial
2023-07,17,AK,Commercial
2023-07,419,AL,Commercial
2023-07,49,AR,Commercial
2023-07,256,AZ,Commercial
2023-07,578,CA,Commercial
2023-07,158,CO,Commercial
2023-07,135,CT,Commercial
2023-07,8,DC,Commercial
2023-07,13,DE,Commercial
2023-07,146561,FL,Commercial
2023-07,1206,GA,Commercial
2023-07,2,HI,Commercial
2023-07,31,IA,Commercial
2023-07,17,ID,Commercial
2023-07,327,IL,Commercial
2023-07,291,IN,Commercial
2023-07,67,KS,Commercial
2023-07,353,KY,Commercial
2023-07,153,LA,Commercial
2023-07,115,MA,Commercial
2023-07,174,MD,Commercial
2023-07,25,ME,Commercial
2023-07,268,MI,Commercial
2023-07,73,MN,Commercial
2023-07,79,MO,Commercial
2023-07,112,MS,Commercial
2023-07,10,MT,Commercial
2023-07,726,NC,Commercial
2023-07,11,ND,Commercial
2023-07,18,NE,Commercial
2023-07,45,NH,Commercial
2023-07,349,NJ,Commercial
2023-07,91,NM,Commercial
2023-07,63,NV,Commercial
2023-07,577,NY,Commercial
2023-07,367,OH,Commercial
2023-07,95,OK,Commercial
2023-07,36,OR,Commercial
2023-07,603,PA,Commercial
2023-07,3,PR,Commercial
2023-07,27,RI,Commercial
2023-07,269,SC,Commercial
2023-07,7,SD,Commercial
2023-07,509,TN,Commercial
2023-07,950,TX,Commercial
2023-07,30,UT,Commercial
2023-07,283,VA,Commercial
2023-07,16,VT,Commercial
2023-07,107,WA,Commercial
2023-07,83,WI,Commercial
2023-07,26,WV,Commercial
2023-07,17,WY,Commercial
2023-07,9597,,Commercial
2023-08,17,AK,Commercial
2023-08,419,AL,Commercial
2023-08,49,AR,Commercial
2023-08,256,AZ,Commercial
2023-08,578,CA,Commercial
2023-08,158,CO,Commercial
2023-08,135,CT,Commercial
2023-08,8,DC,Commercial
2023-08,13,DE,Commercial
2023-08,146561,FL,Commercial
2023-08,1206,GA,Commercial
2023-08,2,HI,Commercial
2023-08,31,IA,Commercial
2023-08,17,ID,Commercial
2023-08,327,IL,Commercial
2023-08,291,IN,Commercial
2023-08,67,KS,Commercial
2023-08,353,KY,Commercial
2023-08,153,LA,Commercial
2023-08,115,MA,Commercial
2023-08,174,MD,Commercial
2023-08,25,ME,Commercial
2023-08,268,MI,Commercial
2023-08,73,MN,Commercial
2023-08,79,MO,Commercial
2023-08,112,MS,Commercial
2023-08,10,MT,Commercial
2023-08,726,NC,Commercial
2023-08,11,ND,Commercial
2023-08,18,NE,Commercial
2023-08,45,NH,Commercial
2023-08,349,NJ,Commercial
2023-08,91,NM,Commercial
2023-08,63,NV,Commercial
2023-08,577,NY,Commercial
2023-08,367,OH,Commercial
2023-08,95,OK,Commercial
2023-08,36,OR,Commercial
2023-08,603,PA,Commercial
2023-08,3,PR,Commercial
2023-08,27,RI,Commercial
2023-08,269,SC,Commercial
2023-08,7,SD,Commercial
2023-08,509,TN,Commercial
2023-08,950,TX,Commercial
2023-08,30,UT,Commercial
2023-08,283,VA,Commercial
2023-08,16,VT,Commercial
2023-08,107,WA,Commercial
2023-08,83,WI,Commercial
2023-08,26,WV,Commercial
2023-08,17,WY,Commercial
2023-08,9597,,Commercial
2023-09,17,AK,Commercial
2023-09,419,AL,Commercial
2023-09,49,AR,Commercial
2023-09,256,AZ,Commercial
2023-09,578,CA,Commercial
2023-09,158,CO,Commercial
2023-09,135,CT,Commercial
2023-09,8,DC,Commercial
2023-09,13,DE,Commercial
2023-09,146561,FL,Commercial
2023-09,1206,GA,Commercial
2023-09,2,HI,Commercial
2023-09,31,IA,Commercial
2023-09,17,ID,Commercial
2023-09,327,IL,Commercial
2023-09,291,IN,Commercial
2023-09,67,KS,Commercial
2023-09,353,KY,Commercial
2023-09,153,LA,Commercial
2023-09,115,MA,Commercial
2023-09,174,MD,Commercial
2023-09,25,ME,Commercial
2023-09,268,MI,Commercial
2023-09,73,MN,Commercial
2023-09,79,MO,Commercial
2023-09,112,MS,Commercial
2023-09,10,MT,Commercial
2023-09,726,NC,Commercial
2023-09,11,ND,Commercial
2023-09,18,NE,Commercial
2023-09,45,NH,Commercial
2023-09,349,NJ,Commercial
2023-09,91,NM,Commercial
2023-09,63,NV,Commercial
2023-09,577,NY,Commercial
2023-09,367,OH,Commercial
2023-09,95,OK,Commercial
2023-09,36,OR,Commercial
2023-09,603,PA,Commercial
2023-09,3,PR,Commercial
2023-09,27,RI,Commercial
2023-09,269,SC,Commercial
2023-09,7,SD,Commercial
2023-09,509,TN,Commercial
2023-09,950,TX,Commercial
2023-09,30,UT,Commercial
2023-09,283,VA,Commercial
2023-09,16,VT,Commercial
2023-09,107,WA,Commercial
2023-09,83,WI,Commercial
2023-09,26,WV,Commercial
2023-09,17,WY,Commercial
2023-09,9597,,Commercial
2023-10,17,AK,Commercial
2023-10,419,AL,Commercial
2023-10,49,AR,Commercial
2023-10,256,AZ,Commercial
2023-10,578,CA,Commercial
2023-10,158,CO,Commercial
2023-10,135,CT,Commercial
2023-10,8,DC,Commercial
2023-10,13,DE,Commercial
2023-10,146561,FL,Commercial
2023-10,1206,GA,Commercial
2023-10,2,HI,Commercial
2023-10,31,IA,Commercial
2023-10,17,ID,Commercial
2023-10,327,IL,Commercial
2023-10,291,IN,Commercial
2023-10,67,KS,Commercial
2023-10,353,KY,Commercial
2023-10,153,LA,Commercial
2023-10,115,MA,Commercial
2023-10,174,MD,Commercial
2023-10,25,ME,Commercial
2023-10,268,MI,Commercial
2023-10,73,MN,Commercial
2023-10,79,MO,Commercial
2023-10,112,MS,Commercial
2023-10,10,MT,Commercial
2023-10,726,NC,Commercial
2023-10,11,ND,Commercial
2023-10,18,NE,Commercial
2023-10,45,NH,Commercial
2023-10,349,NJ,Commercial
2023-10,91,NM,Commercial
2023-10,63,NV,Commercial
2023-10,577,NY,Commercial
2023-10,367,OH,Commercial
2023-10,95,OK,Commercial
2023-10,36,OR,Commercial
2023-10,603,PA,Commercial
2023-10,3,PR,Commercial
2023-10,27,RI,Commercial
2023-10,269,SC,Commercial
2023-10,7,SD,Commercial
2023-10,509,TN,Commercial
2023-10,950,TX,Commercial
2023-10,30,UT,Commercial
2023-10,283,VA,Commercial
2023-10,16,VT,Commercial
2023-10,107,WA,Commercial
2023-10,83,WI,Commercial
2023-10,26,WV,Commercial
2023-10,17,WY,Commercial
2023-10,9597,,Commercial
2023-11,17,AK,Commercial
2023-11,419,AL,Commercial
2023-11,49,AR,Commercial
2023-11,256,AZ,Commercial
2023-11,578,CA,Commercial
2023-11,158,CO,Commercial
2023-11,135,CT,Commercial
2023-11,8,DC,Commercial
2023-11,13,DE,Commercial
2023-11,146561,FL,Commercial
2023-11,1206,GA,Commercial
2023-11,2,HI,Commercial
2023-11,31,IA,Commercial
2023-11,17,ID,Commercial
2023-11,327,IL,Commercial
2023-11,291,IN,Commercial
2023-11,67,KS,Commercial
2023-11,353,KY,Commercial
2023-11,153,LA,Commercial
2023-11,115,MA,Commercial
2023-11,174,MD,Commercial
2023-11,25,ME,Commercial
2023-11,268,MI,Commercial
2023-11,73,MN,Commercial
2023-11,79,MO,Commercial
2023-11,112,MS,Commercial
2023-11,10,MT,Commercial
2023-11,726,NC,Commercial
2023-11,11,ND,Commercial
2023-11,18,NE,Commercial
2023-11,45,NH,Commercial
2023-11,349,NJ,Commercial
2023-11,91,NM,Commercial
2023-11,63,NV,Commercial
2023-11,577,NY,Commercial
2023-11,367,OH,Commercial
2023-11,95,OK,Commercial
2023-11,36,OR,Commercial
2023-11,603,PA,Commercial
2023-11,3,PR,Commercial
2023-11,27,RI,Commercial
2023-11,269,SC,Commercial
2023-11,7,SD,Commercial
2023-11,509,TN,Commercial
2023-11,950,TX,Commercial
2023-11,30,UT,Commercial
2023-11,283,VA,Commercial
2023-11,16,VT,Commercial
2023-11,107,WA,Commercial
2023-11,83,WI,Commercial
2023-11,26,WV,Commercial
2023-11,17,WY,Commercial
2023-11,9597,,Commercial
2023-12,17,AK,Commercial
2023-12,419,AL,Commercial
2023-12,49,AR,Commercial
2023-12,256,AZ,Commercial
2023-12,578,CA,Commercial
2023-12,158,CO,Commercial
2023-12,135,CT,Commercial
2023-12,8,DC,Commercial
2023-12,13,DE,Commercial
2023-12,146561,FL,Commercial
2023-12,1206,GA,Commercial
2023-12,2,HI,Commercial
2023-12,31,IA,Commercial
2023-12,17,ID,Commercial
2023-12,327,IL,Commercial
2023-12,291,IN,Commercial
2023-12,67,KS,Commercial
2023-12,353,KY,Commercial
2023-12,153,LA,Commercial
2023-12,115,MA,Commercial
2023-12,174,MD,Commercial
2023-12,25,ME,Commercial
2023-12,268,MI,Commercial
2023-12,73,MN,Commercial
2023-12,79,MO,Commercial
2023-12,112,MS,Commercial
2023-12,10,MT,Commercial
2023-12,726,NC,Commercial
2023-12,11,ND,Commercial
2023-12,18,NE,Commercial
2023-12,45,NH,Commercial
2023-12,349,NJ,Commercial
2023-12,91,NM,Commercial
2023-12,63,NV,Commercial
2023-12,577,NY,Commercial
2023-12,367,OH,Commercial
2023-12,95,OK,Commercial
2023-12,36,OR,Commercial
2023-12,603,PA,Commercial
2023-12,3,PR,Commercial
2023-12,27,RI,Commercial
2023-12,269,SC,Commercial
2023-12,7,SD,Commercial
2023-12,509,TN,Commercial
2023-12,950,TX,Commercial
2023-12,30,UT,Commercial
2023-12,283,VA,Commercial
2023-12,16,VT,Commercial
2023-12,107,WA,Commercial
2023-12,83,WI,Commercial
2023-12,26,WV,Commercial
2023-12,17,WY,Commercial
2023-12,9597,,Commercial
2024-01,17,AK,Commercial
2024-01,419,AL,Commercial
2024-01,49,AR,Commercial
2024-01,256,AZ,Commercial
2024-01,578,CA,Commercial
2024-01,158,CO,Commercial
2024-01,135,CT,Commercial
2024-01,8,DC,Commercial
2024-01,13,DE,Commercial
2024-01,146561,FL,Commercial
2024-01,1206,GA,Commercial
2024-01,2,HI,Commercial
2024-01,31,IA,Commercial
2024-01,17,ID,Commercial
2024-01,327,IL,Commercial
2024-01,291,IN,Commercial
2024-01,67,KS,Commercial
2024-01,353,KY,Commercial
2024-01,153,LA,Commercial
2024-01,115,MA,Commercial
2024-01,174,MD,Commercial
2024-01,25,ME,Commercial
2024-01,268,MI,Commercial
2024-01,73,MN,Commercial
2024-01,79,MO,Commercial
2024-01,112,MS,Commercial
2024-01,10,MT,Commercial
2024-01,726,NC,Commercial
2024-01,11,ND,Commercial
2024-01,18,NE,Commercial
2024-01,45,NH,Commercial
2024-01,349,NJ,Commercial
2024-01,91,NM,Commercial
2024-01,63,NV,Commercial
2024-01,577,NY,Commercial
2024-01,367,OH,Commercial
2024-01,95,OK,Commercial
2024-01,36,OR,Commercial
2024-01,603,PA,Commercial
2024-01,3,PR,Commercial
2024-01,27,RI,Commercial
2024-01,269,SC,Commercial
2024-01,7,SD,Commercial
2024-01,509,TN,Commercial
2024-01,950,TX,Commercial
2024-01,30,UT,Commercial
2024-01,283,VA,Commercial
2024-01,16,VT,Commercial
2024-01,107,WA,Commercial
2024-01,83,WI,Commercial
2024-01,26,WV,Commercial
2024-01,17,WY,Commercial
2024-01,9597,,Commercial
2024-02,17,AK,Commercial
2024-02,419,AL,Commercial
2024-02,49,AR,Commercial
2024-02,256,AZ,Commercial
2024-02,578,CA,Commercial
2024-02,158,CO,Commercial
2024-02,135,CT,Commercial
2024-02,8,DC,Commercial
2024-02,13,DE,Commercial
2024-02,146561,FL,Commercial
2024-02,1206,GA,Commercial
2024-02,2,HI,Commercial
2024-02,31,IA,Commercial
2024-02,17,ID,Commercial
2024-02,327,IL,Commercial
2024-02,291,IN,Commercial
2024-02,67,KS,Commercial
2024-02,353,KY,Commercial
2024-02,153,LA,Commercial
2024-02,115,MA,Commercial
2024-02,174,MD,Commercial
2024-02,25,ME,Commercial
2024-02,268,MI,Commercial
2024-02,73,MN,Commercial
2024-02,79,MO,Commercial
2024-02,112,MS,Commercial
2024-02,10,MT,Commercial
2024-02,726,NC,Commercial
2024-02,11,ND,Commercial
2024-02,18,NE,Commercial
2024-02,45,NH,Commercial
2024-02,349,NJ,Commercial
2024-02,91,NM,Commercial
2024-02,63,NV,Commercial
2024-02,577,NY,Commercial
2024-02,367,OH,Commercial
2024-02,95,OK,Commercial
2024-02,36,OR,Commercial
2024-02,603,PA,Commercial
2024-02,3,PR,Commercial
2024-02,27,RI,Commercial
2024-02,269,SC,Commercial
2024-02,7,SD,Commercial
2024-02,509,TN,Commercial
2024-02,950,TX,Commercial
2024-02,30,UT,Commercial
2024-02,283,VA,Commercial
2024-02,16,VT,Commercial
2024-02,107,WA,Commercial
2024-02,83,WI,Commercial
2024-02,26,WV,Commercial
2024-02,17,WY,Commercial
2024-02,9597,,Commercial
2024-03,17,AK,Commercial
2024-03,419,AL,Commercial
2024-03,49,AR,Commercial
2024-03,256,AZ,Commercial
2024-03,578,CA,Commercial
2024-03,158,CO,Commercial
2024-03,135,CT,Commercial
2024-03,8,DC,Commercial
2024-03,13,DE,Commercial
2024-03,146561,FL,Commercial
2024-03,1206,GA,Commercial
2024-03,2,HI,Commercial
2024-03,31,IA,Commercial
2024-03,17,ID,Commercial
2024-03,327,IL,Commercial
2024-03,291,IN,Commercial
2024-03,67,KS,Commercial
2024-03,353,KY,Commercial
2024-03,153,LA,Commercial
2024-03,115,MA,Commercial
2024-03,174,MD,Commercial
2024-03,25,ME,Commercial
2024-03,268,MI,Commercial
2024-03,73,MN,Commercial
2024-03,79,MO,Commercial
2024-03,112,MS,Commercial
2024-03,10,MT,Commercial
2024-03,726,NC,Commercial
2024-03,11,ND,Commercial
2024-03,18,NE,Commercial
2024-03,45,NH,Commercial
2024-03,349,NJ,Commercial
2024-03,91,NM,Commercial
2024-03,63,NV,Commercial
2024-03,577,NY,Commercial
2024-03,367,OH,Commercial
2024-03,95,OK,Commercial
2024-03,36,OR,Commercial
2024-03,603,PA,Commercial
2024-03,3,PR,Commercial
2024-03,27,RI,Commercial
2024-03,269,SC,Commercial
2024-03,7,SD,Commercial
2024-03,509,TN,Commercial
2024-03,950,TX,Commercial
2024-03,30,UT,Commercial
2024-03,283,VA,Commercial
2024-03,16,VT,Commercial
2024-03,107,WA,Commercial
2024-03,83,WI,Commercial
2024-03,26,WV,Commercial
2024-03,17,WY,Commercial
2024-03,9597,,Commercial
2024-04,17,AK,Commercial
2024-04,419,AL,Commercial
2024-04,49,AR,Commercial
2024-04,256,AZ,Commercial
2024-04,578,CA,Commercial
2024-04,158,CO,Commercial
2024-04,135,CT,Commercial
2024-04,8,DC,Commercial
2024-04,13,DE,Commercial
2024-04,146561,FL,Commercial
2024-04,1206,GA,Commercial
2024-04,2,HI,Commercial
2024-04,31,IA,Commercial
2024-04,17,ID,Commercial
2024-04,327,IL,Commercial
2024-04,291,IN,Commercial
2024-04,67,KS,Commercial
2024-04,353,KY,Commercial
2024-04,153,LA,Commercial
2024-04,115,MA,Commercial
2024-04,174,MD,Commercial
2024-04,25,ME,Commercial
2024-04,268,MI,Commercial
2024-04,73,MN,Commercial
2024-04,79,MO,Commercial
2024-04,112,MS,Commercial
2024-04,10,MT,Commercial
2024-04,726,NC,Commercial
2024-04,11,ND,Commercial
2024-04,18,NE,Commercial
2024-04,45,NH,Commercial
2024-04,349,NJ,Commercial
2024-04,91,NM,Commercial
2024-04,63,NV,Commercial
2024-04,577,NY,Commercial
2024-04,367,OH,Commercial
2024-04,95,OK,Commercial
2024-04,36,OR,Commercial
2024-04,603,PA,Commercial
2024-04,3,PR,Commercial
2024-04,27,RI,Commercial
2024-04,269,SC,Commercial
2024-04,7,SD,Commercial
2024-04,509,TN,Commercial
2024-04,950,TX,Commercial
2024-04,30,UT,Commercial
2024-04,283,VA,Commercial
2024-04,16,VT,Commercial
2024-04,107,WA,Commercial
2024-04,83,WI,Commercial
2024-04,26,WV,Commercial
2024-04,17,WY,Commercial
2024-04,9597,,Commercial
2024-05,17,AK,Commercial
2024-05,419,AL,Commercial
2024-05,49,AR,Commercial
2024-05,256,AZ,Commercial
2024-05,578,CA,Commercial
2024-05,158,CO,Commercial
2024-05,135,CT,Commercial
2024-05,8,DC,Commercial
2024-05,13,DE,Commercial
2024-05,146561,FL,Commercial
2024-05,1206,GA,Commercial
2024-05,2,HI,Commercial
2024-05,31,IA,Commercial
2024-05,17,ID,Commercial
2024-05,327,IL,Commercial
2024-05,291,IN,Commercial
2024-05,67,KS,Commercial
2024-05,353,KY,Commercial
2024-05,153,LA,Commercial
2024-05,115,MA,Commercial
2024-05,174,MD,Commercial
2024-05,25,ME,Commercial
2024-05,268,MI,Commercial
2024-05,73,MN,Commercial
2024-05,79,MO,Commercial
2024-05,112,MS,Commercial
2024-05,10,MT,Commercial
2024-05,726,NC,Commercial
2024-05,11,ND,Commercial
2024-05,18,NE,Commercial
2024-05,45,NH,Commercial
2024-05,349,NJ,Commercial
2024-05,91,NM,Commercial
2024-05,63,NV,Commercial
2024-05,577,NY,Commercial
2024-05,367,OH,Commercial
2024-05,95,OK,Commercial
2024-05,36,OR,Commercial
2024-05,603,PA,Commercial
2024-05,3,PR,Commercial
2024-05,27,RI,Commercial
2024-05,269,SC,Commercial
2024-05,7,SD,Commercial
2024-05,509,TN,Commercial
2024-05,950,TX,Commercial
2024-05,30,UT,Commercial
2024-05,283,VA,Commercial
2024-05,16,VT,Commercial
2024-05,107,WA,Commercial
2024-05,83,WI,Commercial
2024-05,26,WV,Commercial
2024-05,17,WY,Commercial
2024-05,9597,,Commercial
2024-06,17,AK,Commercial
2024-06,419,AL,Commercial
2024-06,49,AR,Commercial
2024-06,256,AZ,Commercial
2024-06,578,CA,Commercial
2024-06,158,CO,Commercial
2024-06,135,CT,Commercial
2024-06,8,DC,Commercial
2024-06,13,DE,Commercial
2024-06,146561,FL,Commercial
2024-06,1206,GA,Commercial
2024-06,2,HI,Commercial
2024-06,31,IA,Commercial
2024-06,17,ID,Commercial
2024-06,327,IL,Commercial
2024-06,291,IN,Commercial
2024-06,67,KS,Commercial
2024-06,353,KY,Commercial
2024-06,153,LA,Commercial
2024-06,115,MA,Commercial
2024-06,174,MD,Commercial
2024-06,25,ME,Commercial
2024-06,268,MI,Commercial
2024-06,73,MN,Commercial
2024-06,79,MO,Commercial
2024-06,112,MS,Commercial
2024-06,10,MT,Commercial
2024-06,726,NC,Commercial
2024-06,11,ND,Commercial
2024-06,18,NE,Commercial
2024-06,45,NH,Commercial
2024-06,349,NJ,Commercial
2024-06,91,NM,Commercial
2024-06,63,NV,Commercial
2024-06,577,NY,Commercial
2024-06,367,OH,Commercial
2024-06,95,OK,Commercial
2024-06,36,OR,Commercial
2024-06,603,PA,Commercial
2024-06,3,PR,Commercial
2024-06,27,RI,Commercial
2024-06,269,SC,Commercial
2024-06,7,SD,Commercial
2024-06,509,TN,Commercial
2024-06,950,TX,Commercial
2024-06,30,UT,Commercial
2024-06,283,VA,Commercial
2024-06,16,VT,Commercial
2024-06,107,WA,Commercial
2024-06,83,WI,Commercial
2024-06,26,WV,Commercial
2024-06,17,WY,Commercial
2024-06,9597,,Commercial
2024-07,17,AK,Commercial
2024-07,419,AL,Commercial
2024-07,49,AR,Commercial
2024-07,256,AZ,Commercial
2024-07,578,CA,Commercial
2024-07,158,CO,Commercial
2024-07,135,CT,Commercial
2024-07,8,DC,Commercial
2024-07,13,DE,Commercial
2024-07,146561,FL,Commercial
2024-07,1206,GA,Commercial
2024-07,2,HI,Commercial
2024-07,31,IA,Commercial
2024-07,17,ID,Commercial
2024-07,327,IL,Commercial
2024-07,291,IN,Commercial
2024-07,67,KS,Commercial
2024-07,353,KY,Commercial
2024-07,153,LA,Commercial
2024-07,115,MA,Commercial
2024-07,174,MD,Commercial
2024-07,25,ME,Commercial
2024-07,268,MI,Commercial
2024-07,73,MN,Commercial
2024-07,79,MO,Commercial
2024-07,112,MS,Commercial
2024-07,10,MT,Commercial
2024-07,726,NC,Commercial
2024-07,11,ND,Commercial
2024-07,18,NE,Commercial
2024-07,45,NH,Commercial
2024-07,349,NJ,Commercial
2024-07,91,NM,Commercial
2024-07,63,NV,Commercial
2024-07,577,NY,Commercial
2024-07,367,OH,Commercial
2024-07,95,OK,Commercial
2024-07,36,OR,Commercial
2024-07,603,PA,Commercial
2024-07,3,PR,Commercial
2024-07,27,RI,Commercial
2024-07,269,SC,Commercial
2024-07,7,SD,Commercial
2024-07,509,TN,Commercial
2024-07,950,TX,Commercial
2024-07,30,UT,Commercial
2024-07,283,VA,Commercial
2024-07,16,VT,Commercial
2024-07,107,WA,Commercial
2024-07,83,WI,Commercial
2024-07,26,WV,Commercial
2024-07,17,WY,Commercial
2024-07,9597,,Commercial
2024-08,17,AK,Commercial
2024-08,419,AL,Commercial
2024-08,49,AR,Commercial
2024-08,256,AZ,Commercial
2024-08,578,CA,Commercial
2024-08,158,CO,Commercial
2024-08,135,CT,Commercial
2024-08,8,DC,Commercial
2024-08,13,DE,Commercial
2024-08,146561,FL,Commercial
2024-08,1206,GA,Commercial
2024-08,2,HI,Commercial
2024-08,31,IA,Commercial
2024-08,17,ID,Commercial
2024-08,327,IL,Commercial
2024-08,291,IN,Commercial
2024-08,67,KS,Commercial
2024-08,353,KY,Commercial
2024-08,153,LA,Commercial
2024-08,115,MA,Commercial
2024-08,174,MD,Commercial
2024-08,25,ME,Commercial
2024-08,268,MI,Commercial
2024-08,73,MN,Commercial
2024-08,79,MO,Commercial
2024-08,112,MS,Commercial
2024-08,10,MT,Commercial
2024-08,726,NC,Commercial
2024-08,11,ND,Commercial
2024-08,18,NE,Commercial
2024-08,45,NH,Commercial
2024-08,349,NJ,Commercial
2024-08,91,NM,Commercial
2024-08,63,NV,Commercial
2024-08,577,NY,Commercial
2024-08,367,OH,Commercial
2024-08,95,OK,Commercial
2024-08,36,OR,Commercial
2024-08,603,PA,Commercial
2024-08,3,PR,Commercial
2024-08,27,RI,Commercial
2024-08,269,SC,Commercial
2024-08,7,SD,Commercial
2024-08,509,TN,Commercial
2024-08,950,TX,Commercial
2024-08,30,UT,Commercial
2024-08,283,VA,Commercial
2024-08,16,VT,Commercial
2024-08,107,WA,Commercial
2024-08,83,WI,Commercial
2024-08,26,WV,Commercial
2024-08,17,WY,Commercial
2024-08,9597,,Commercial
2024-09,17,AK,Commercial
2024-09,419,AL,Commercial
2024-09,49,AR,Commercial
2024-09,256,AZ,Commercial
2024-09,578,CA,Commercial
2024-09,158,CO,Commercial
2024-09,135,CT,Commercial
2024-09,8,DC,Commercial
2024-09,13,DE,Commercial
2024-09,146561,FL,Commercial
2024-09,1206,GA,Commercial
2024-09,2,HI,Commercial
2024-09,31,IA,Commercial
2024-09,17,ID,Commercial
2024-09,327,IL,Commercial
2024-09,291,IN,Commercial
2024-09,67,KS,Commercial
2024-09,353,KY,Commercial
2024-09,153,LA,Commercial
2024-09,115,MA,Commercial
2024-09,174,MD,Commercial
2024-09,25,ME,Commercial
2024-09,268,MI,Commercial
2024-09,73,MN,Commercial
2024-09,79,MO,Commercial
2024-09,112,MS,Commercial
2024-09,10,MT,Commercial
2024-09,726,NC,Commercial
2024-09,11,ND,Commercial
2024-09,18,NE,Commercial
2024-09,45,NH,Commercial
2024-09,349,NJ,Commercial
2024-09,91,NM,Commercial
2024-09,63,NV,Commercial
2024-09,577,NY,Commercial
2024-09,367,OH,Commercial
2024-09,95,OK,Commercial
2024-09,36,OR,Commercial
2024-09,603,PA,Commercial
2024-09,3,PR,Commercial
2024-09,27,RI,Commercial
2024-09,269,SC,Commercial
2024-09,7,SD,Commercial
2024-09,509,TN,Commercial
2024-09,950,TX,Commercial
2024-09,30,UT,Commercial
2024-09,283,VA,Commercial
2024-09,16,VT,Commercial
2024-09,107,WA,Commercial
2024-09,83,WI,Commercial
2024-09,26,WV,Commercial
2024-09,17,WY,Commercial
2024-09,9597,,Commercial
2024-10,17,AK,Commercial
2024-10,419,AL,Commercial
2024-10,49,AR,Commercial
2024-10,256,AZ,Commercial
2024-10,578,CA,Commercial
2024-10,158,CO,Commercial
2024-10,135,CT,Commercial
2024-10,8,DC,Commercial
2024-10,13,DE,Commercial
2024-10,146561,FL,Commercial
2024-10,1206,GA,Commercial
2024-10,2,HI,Commercial
2024-10,31,IA,Commercial
2024-10,17,ID,Commercial
2024-10,327,IL,Commercial
2024-10,291,IN,Commercial
2024-10,67,KS,Commercial
2024-10,353,KY,Commercial
2024-10,153,LA,Commercial
2024-10,115,MA,Commercial
2024-10,174,MD,Commercial
2024-10,25,ME,Commercial
2024-10,268,MI,Commercial
2024-10,73,MN,Commercial
2024-10,79,MO,Commercial
2024-10,112,MS,Commercial
2024-10,10,MT,Commercial
2024-10,726,NC,Commercial
2024-10,11,ND,Commercial
2024-10,18,NE,Commercial
2024-10,45,NH,Commercial
2024-10,349,NJ,Commercial
2024-10,91,NM,Commercial
2024-10,63,NV,Commercial
2024-10,577,NY,Commercial
2024-10,367,OH,Commercial
2024-10,95,OK,Commercial
2024-10,36,OR,Commercial
2024-10,603,PA,Commercial
2024-10,3,PR,Commercial
2024-10,27,RI,Commercial
